@relation robot_execution_failures_lp5
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute class {'bottom_collision','bottom_obstruction','collision_in_part','collision_in_tool','normal'}
@data
111,182,-141,-2080,-42,-508,51,'bottom_obstruction'
111,211,-165,-2305,-43,-567,30,'bottom_obstruction'
111,58,17,8,-26,79,-6,'bottom_obstruction'
112,-25,-13,-199,18,-34,-10,'bottom_obstruction'
112,-28,-20,-210,37,-59,-1,'bottom_obstruction'
112,-45,-24,-559,122,-98,-25,'bottom_obstruction'
112,-43,-52,-1337,237,-95,-88,'bottom_obstruction'
112,-49,-98,-2176,282,-126,-128,'bottom_obstruction'
112,-56,-154,-3051,307,-182,-162,'bottom_obstruction'
112,-119,-173,-3557,273,-358,-91,'bottom_obstruction'
112,-14,6,2,-14,-25,2,'bottom_obstruction'
112,-16,7,5,-14,-28,2,'bottom_obstruction'
112,-21,7,14,-17,-35,2,'bottom_obstruction'
112,-13,2,9,-7,-23,2,'bottom_obstruction'
112,-7,-2,9,-2,-14,2,'bottom_obstruction'
112,-21,7,14,-17,-35,2,'bottom_obstruction'
112,-13,2,9,-7,-23,2,'bottom_obstruction'
112,-7,-2,9,-2,-14,2,'bottom_obstruction'
113,353,-169,-3617,324,-265,47,'bottom_obstruction'
113,337,-170,-3261,300,-243,54,'bottom_obstruction'
113,218,-22,-17,38,476,3,'bottom_obstruction'
113,111,-43,-5,53,201,8,'bottom_obstruction'
113,60,-26,90,34,75,2,'bottom_obstruction'
113,111,-43,-5,53,201,8,'bottom_obstruction'
113,60,-26,90,34,75,2,'bottom_obstruction'
113,-9,1,3,-5,-18,2,'bottom_obstruction'
113,-9,1,3,-5,-18,2,'bottom_obstruction'
113,-5,1,6,-3,-13,2,'bottom_obstruction'
113,-4,2,9,-4,-8,3,'bottom_obstruction'
113,2,1,8,-4,1,2,'bottom_obstruction'
113,2,-1,11,-1,0,2,'bottom_obstruction'
113,5,-2,14,-1,3,2,'bottom_obstruction'
113,9,-4,8,4,11,2,'bottom_obstruction'
114,3,-9,-32,-12,-24,4,'bottom_obstruction'
114,8,-18,-150,-4,13,-2,'bottom_obstruction'
114,1,-25,-169,-7,-21,5,'bottom_obstruction'
114,1,16,-4,-28,-3,3,'bottom_obstruction'
114,-9,7,-1,-13,-17,2,'bottom_obstruction'
114,-15,2,4,-5,-25,1,'bottom_obstruction'
114,-11,-6,2,6,-21,2,'bottom_obstruction'
114,-19,-1,12,-1,-32,1,'bottom_obstruction'
114,-18,5,12,-11,-30,2,'bottom_obstruction'
114,-7,6,3,-12,-13,2,'bottom_obstruction'
114,1,-4,-5,4,3,2,'bottom_obstruction'
114,1,-3,-4,2,3,2,'bottom_obstruction'
114,1,-3,-6,2,5,2,'bottom_obstruction'
114,1,-3,-6,4,2,1,'bottom_obstruction'
114,1,-4,-6,5,2,1,'bottom_obstruction'
115,52,-4,-222,52,-39,9,'bottom_collision'
115,48,-5,-203,52,-37,16,'bottom_collision'
115,19,13,-109,-11,-30,-11,'bottom_collision'
115,24,3,-87,-5,-11,-1,'bottom_collision'
115,23,7,-75,-6,-13,-1,'bottom_collision'
115,19,7,-85,-9,-16,-1,'bottom_collision'
115,41,10,-273,-19,33,-9,'bottom_collision'
115,-5,-4,-4,-2,-5,1,'bottom_collision'
115,-6,-4,-2,0,-9,1,'bottom_collision'
115,-39,-13,-193,-25,-26,11,'bottom_collision'
115,-33,-6,-193,-50,-12,13,'bottom_collision'
115,-29,-3,-195,-56,-7,10,'bottom_collision'
115,-14,-4,-74,19,-41,2,'bottom_collision'
115,3,-12,-207,7,37,5,'bottom_collision'
115,4,-20,-406,63,68,1,'bottom_collision'
116,112,115,-1744,476,-13,149,'bottom_obstruction'
116,105,197,-2387,605,-171,135,'bottom_obstruction'
116,97,276,-2781,620,-238,144,'bottom_obstruction'
116,119,354,-3089,567,-232,161,'bottom_obstruction'
116,142,438,-3235,536,-250,201,'bottom_obstruction'
116,-47,-59,-844,747,85,244,'bottom_obstruction'
116,-119,-37,126,129,-170,-6,'bottom_obstruction'
116,3,-12,-207,7,37,5,'bottom_obstruction'
116,-119,-37,126,129,-170,-6,'bottom_obstruction'
116,3,-12,-207,7,37,5,'bottom_obstruction'
116,23,7,-75,-6,-13,-1,'bottom_obstruction'
116,23,7,-75,-6,-13,-1,'bottom_obstruction'
116,-119,-37,126,129,-170,-6,'bottom_obstruction'
116,23,7,-75,-6,-13,-1,'bottom_obstruction'
116,23,7,-75,-6,-13,-1,'bottom_obstruction'
117,2,2,26,2,1,-1,'bottom_collision'
117,-1,3,1,-7,9,2,'bottom_collision'
117,-1,2,-3,1,9,0,'bottom_collision'
117,1,4,-5,-2,10,1,'bottom_collision'
117,1,4,-3,-2,10,-3,'bottom_collision'
117,-6,16,-29,-16,20,12,'bottom_collision'
117,-7,12,-17,-13,21,8,'bottom_collision'
117,-20,16,-51,-2,24,5,'bottom_collision'
117,-13,16,-45,-1,42,12,'bottom_collision'
117,-9,17,-53,-4,49,12,'bottom_collision'
117,-9,19,-54,-11,51,12,'bottom_collision'
117,-8,22,-52,-16,55,26,'bottom_collision'
117,0,0,-9,-14,-11,-4,'bottom_collision'
117,0,-1,-3,-9,-11,-1,'bottom_collision'
117,1,4,3,-18,-15,-2,'bottom_collision'
118,1,3,-3,-16,-12,0,'bottom_obstruction'
118,3,1,8,-4,-8,-2,'bottom_obstruction'
118,-20,70,-843,-156,289,49,'bottom_obstruction'
118,-64,84,-1627,-127,464,51,'bottom_obstruction'
118,-168,107,-2135,-172,406,32,'bottom_obstruction'
118,-262,98,-2542,-131,305,-13,'bottom_obstruction'
118,-389,91,-2757,-107,114,-55,'bottom_obstruction'
118,-262,98,-2542,-131,305,-13,'bottom_obstruction'
118,-389,91,-2757,-107,114,-55,'bottom_obstruction'
118,7,-10,-179,-11,18,4,'bottom_obstruction'
118,7,-8,-176,-13,18,1,'bottom_obstruction'
118,7,-10,-179,-11,18,4,'bottom_obstruction'
118,7,-8,-176,-13,18,1,'bottom_obstruction'
118,8,-8,-180,-14,21,1,'bottom_obstruction'
118,8,-10,-179,-13,21,3,'bottom_obstruction'
119,7,-10,-179,-11,18,4,'bottom_collision'
119,7,-8,-176,-13,18,1,'bottom_collision'
119,8,-8,-180,-14,21,1,'bottom_collision'
119,8,-10,-179,-13,21,3,'bottom_collision'
119,7,-9,-169,-12,19,4,'bottom_collision'
119,6,-9,-165,-13,18,4,'bottom_collision'
119,7,-10,-170,-13,18,6,'bottom_collision'
119,-2,-6,-133,-40,-8,-18,'bottom_collision'
119,-5,-6,-134,-54,-10,-23,'bottom_collision'
119,-9,0,-201,-70,-6,-25,'bottom_collision'
119,6,-9,-165,-13,18,4,'bottom_collision'
119,7,-10,-170,-13,18,6,'bottom_collision'
119,-2,-6,-133,-40,-8,-18,'bottom_collision'
119,-5,-6,-134,-54,-10,-23,'bottom_collision'
119,-9,0,-201,-70,-6,-25,'bottom_collision'
120,-7,-2,4,6,-8,1,'bottom_obstruction'
120,-8,-1,-7,8,-12,-1,'bottom_obstruction'
120,-9,-3,-17,6,-14,-1,'bottom_obstruction'
120,-10,-2,-5,5,-14,-1,'bottom_obstruction'
120,-9,-2,-16,9,-19,-1,'bottom_obstruction'
120,-8,-3,-9,7,-7,0,'bottom_obstruction'
120,-2,-6,-133,-40,-8,-18,'bottom_obstruction'
120,-5,-6,-134,-54,-10,-23,'bottom_obstruction'
120,-9,0,-201,-70,-6,-25,'bottom_obstruction'
120,-16,-5,-270,-97,-3,-26,'bottom_obstruction'
120,-33,-13,-526,-114,39,-47,'bottom_obstruction'
120,-883,-260,-3451,-175,-434,21,'bottom_obstruction'
120,-851,-235,-2973,-102,-506,8,'bottom_obstruction'
120,-130,4,-405,32,260,-38,'bottom_obstruction'
120,37,22,-91,-74,82,-8,'bottom_obstruction'
121,0,0,19,2,-5,2,'bottom_obstruction'
121,1,-2,14,5,-1,2,'bottom_obstruction'
121,1,1,3,1,-1,2,'bottom_obstruction'
121,-6,-1,-15,0,-7,0,'bottom_obstruction'
121,-7,-2,4,6,-8,1,'bottom_obstruction'
121,-8,-1,-7,8,-12,-1,'bottom_obstruction'
121,-9,-3,-17,6,-14,-1,'bottom_obstruction'
121,-10,-2,-5,5,-14,-1,'bottom_obstruction'
121,-9,-2,-16,9,-19,-1,'bottom_obstruction'
121,-8,-3,-9,7,-7,0,'bottom_obstruction'
121,-2,-6,-133,-40,-8,-18,'bottom_obstruction'
121,-5,-6,-134,-54,-10,-23,'bottom_obstruction'
121,-9,0,-201,-70,-6,-25,'bottom_obstruction'
121,-16,-5,-270,-97,-3,-26,'bottom_obstruction'
121,-33,-13,-526,-114,39,-47,'bottom_obstruction'
122,-2,0,15,0,-2,2,'bottom_collision'
122,0,-1,-4,1,-1,2,'bottom_collision'
122,-1,-1,2,1,1,2,'bottom_collision'
122,-1,1,-5,-3,-4,2,'bottom_collision'
122,1,-2,-4,3,-2,2,'bottom_collision'
122,-1,-1,-3,1,-1,2,'bottom_collision'
122,1,0,-2,-1,2,1,'bottom_collision'
122,0,1,-4,-4,-1,1,'bottom_collision'
122,1,0,0,-1,0,1,'bottom_collision'
122,18,2,-112,14,-20,4,'bottom_collision'
122,25,10,-93,-6,-7,0,'bottom_collision'
122,36,2,-122,10,12,5,'bottom_collision'
122,33,0,-108,21,7,8,'bottom_collision'
122,3,-2,-13,2,11,4,'bottom_collision'
122,4,-3,-17,1,9,3,'bottom_collision'
123,25,10,-93,-6,-7,0,'bottom_obstruction'
123,36,2,-122,10,12,5,'bottom_obstruction'
123,33,0,-108,21,7,8,'bottom_obstruction'
123,3,-2,-13,2,11,4,'bottom_obstruction'
123,4,-3,-17,1,9,3,'bottom_obstruction'
123,-1,-2,-14,-3,-3,2,'bottom_obstruction'
123,4,-5,-46,5,6,9,'bottom_obstruction'
123,6,-12,-112,15,-3,15,'bottom_obstruction'
123,6,-10,-35,9,3,5,'bottom_obstruction'
123,8,-6,-7,-18,1,-11,'bottom_obstruction'
123,448,-73,-3234,313,-169,52,'bottom_obstruction'
123,460,-65,-3277,307,-169,23,'bottom_obstruction'
123,462,-59,-3275,285,-183,17,'bottom_obstruction'
123,460,-41,-3226,250,-205,23,'bottom_obstruction'
123,-198,68,-491,-381,-459,38,'bottom_obstruction'
124,-3,3,10,-2,-5,2,'bottom_collision'
124,-1,-1,-2,4,0,3,'bottom_collision'
124,-2,1,0,0,-5,2,'bottom_collision'
124,1,-1,2,5,1,2,'bottom_collision'
124,-2,1,0,1,-4,2,'bottom_collision'
124,-1,0,7,2,-5,2,'bottom_collision'
124,-2,1,8,1,-1,2,'bottom_collision'
124,-1,1,3,1,-2,2,'bottom_collision'
124,1,-1,-6,3,4,1,'bottom_collision'
124,-3,2,-3,-5,-9,3,'bottom_collision'
124,3,-1,-5,5,2,3,'bottom_collision'
124,3,0,-10,5,4,3,'bottom_collision'
124,5,0,-19,2,6,3,'bottom_collision'
124,3,1,-12,0,6,2,'bottom_collision'
124,4,-6,-17,17,2,6,'bottom_collision'
125,-8,5,-8,-11,-13,2,'bottom_obstruction'
125,-6,2,-6,-6,-9,2,'bottom_obstruction'
125,-6,2,1,-6,-9,1,'bottom_obstruction'
125,-2,-2,-21,-7,-1,2,'bottom_obstruction'
125,-1,-2,2,-4,1,1,'bottom_obstruction'
125,-2,0,-6,-8,-1,2,'bottom_obstruction'
125,-1,-2,-7,-2,2,2,'bottom_obstruction'
125,0,-1,-2,-3,5,1,'bottom_obstruction'
125,-1,-2,2,-6,2,1,'bottom_obstruction'
125,1,-1,-24,-5,4,2,'bottom_obstruction'
125,206,-344,-2325,-287,-499,51,'bottom_obstruction'
125,205,-345,-2323,-287,-501,52,'bottom_obstruction'
125,205,-344,-2319,-284,-498,52,'bottom_obstruction'
125,205,-343,-2316,-285,-499,51,'bottom_obstruction'
125,205,-343,-2315,-284,-499,51,'bottom_obstruction'
126,-2,0,-7,0,-6,2,'bottom_collision'
126,-1,0,-3,0,-3,3,'bottom_collision'
126,-1,2,15,1,-6,2,'bottom_collision'
126,-1,1,11,0,-3,2,'bottom_collision'
126,-1,-1,-7,5,7,1,'bottom_collision'
126,-1,-1,-12,-2,6,2,'bottom_collision'
126,-1,0,-6,-5,6,2,'bottom_collision'
126,-2,1,-3,-5,0,3,'bottom_collision'
126,-2,0,0,-1,1,1,'bottom_collision'
126,0,1,1,-4,4,2,'bottom_collision'
126,0,-1,-2,-3,5,2,'bottom_collision'
126,-2,-11,-73,-4,54,-9,'bottom_collision'
126,-1,-4,-13,8,-4,1,'bottom_collision'
126,-1,-2,-11,4,-4,1,'bottom_collision'
126,-4,-6,-11,14,-8,1,'bottom_collision'
127,-6,-7,-10,14,-15,1,'bottom_obstruction'
127,-5,-4,-3,8,-12,1,'bottom_obstruction'
127,-4,-3,11,5,-12,1,'bottom_obstruction'
127,-2,-10,-32,14,-11,2,'bottom_obstruction'
127,0,-7,-25,9,-6,0,'bottom_obstruction'
127,-5,-15,-72,25,-20,-5,'bottom_obstruction'
127,0,-10,-53,11,1,-1,'bottom_obstruction'
127,-2,-7,-35,12,-12,-1,'bottom_obstruction'
127,2,-7,-43,13,2,-4,'bottom_obstruction'
127,2,-6,-17,9,-5,-1,'bottom_obstruction'
127,-429,-348,-2652,118,-35,-106,'bottom_obstruction'
127,-424,-328,-2761,19,52,-21,'bottom_obstruction'
127,-489,-342,-2943,-30,76,-22,'bottom_obstruction'
127,-480,-319,-2992,-132,170,5,'bottom_obstruction'
127,-497,-297,-2955,-199,169,20,'bottom_obstruction'
128,-2,-1,-9,-1,3,1,'bottom_collision'
128,-1,0,-11,-3,4,3,'bottom_collision'
128,4,-1,-3,0,18,1,'bottom_collision'
128,2,1,-6,-8,10,2,'bottom_collision'
128,-2,4,-9,-5,-1,1,'bottom_collision'
128,-18,-7,-55,-5,6,2,'bottom_collision'
128,-18,-6,-55,-6,4,4,'bottom_collision'
128,-19,-4,-61,-14,2,4,'bottom_collision'
128,-20,-18,-313,-20,11,-1,'bottom_collision'
128,-36,-35,-701,-53,133,-9,'bottom_collision'
128,-86,-45,-931,-94,100,-15,'bottom_collision'
128,10,-9,36,19,9,-5,'bottom_collision'
128,3,0,-9,-2,2,1,'bottom_collision'
128,4,1,-24,-4,4,0,'bottom_collision'
128,3,2,-3,-3,1,1,'bottom_collision'
129,1,0,0,4,-1,2,'bottom_collision'
129,-1,1,4,0,-3,2,'bottom_collision'
129,0,0,4,0,1,3,'bottom_collision'
129,-9,-2,-11,-2,-3,3,'bottom_collision'
129,-5,-3,-12,-1,2,3,'bottom_collision'
129,-2,-1,-9,-1,3,1,'bottom_collision'
129,-1,0,-11,-3,4,3,'bottom_collision'
129,4,-1,-3,0,18,1,'bottom_collision'
129,2,1,-6,-8,10,2,'bottom_collision'
129,-2,4,-9,-5,-1,1,'bottom_collision'
129,-18,-7,-55,-5,6,2,'bottom_collision'
129,-18,-6,-55,-6,4,4,'bottom_collision'
129,-19,-4,-61,-14,2,4,'bottom_collision'
129,-20,-18,-313,-20,11,-1,'bottom_collision'
129,-36,-35,-701,-53,133,-9,'bottom_collision'
130,3,0,-9,-2,2,1,'bottom_collision'
130,4,1,-24,-4,4,0,'bottom_collision'
130,3,2,-3,-3,1,1,'bottom_collision'
130,3,1,-6,-1,1,1,'bottom_collision'
130,1,-1,-5,-2,-4,1,'bottom_collision'
130,5,1,-19,-7,2,0,'bottom_collision'
130,3,-1,-17,1,-4,1,'bottom_collision'
130,4,0,-10,0,-1,1,'bottom_collision'
130,7,-8,-171,6,9,2,'bottom_collision'
130,8,-11,-178,17,18,3,'bottom_collision'
130,7,-11,-172,6,7,1,'bottom_collision'
130,9,-12,-191,18,16,2,'bottom_collision'
130,6,-11,-136,15,10,2,'bottom_collision'
130,5,-11,-135,16,10,3,'bottom_collision'
130,6,-11,-136,17,10,3,'bottom_collision'
131,0,1,-16,3,1,4,'bottom_collision'
131,-2,2,18,1,-3,2,'bottom_collision'
131,-1,-1,-2,3,-1,2,'bottom_collision'
131,-2,2,12,0,-3,3,'bottom_collision'
131,-1,0,3,1,-3,1,'bottom_collision'
131,-1,0,-4,3,-4,2,'bottom_collision'
131,-2,2,10,1,-1,1,'bottom_collision'
131,2,-2,8,5,6,2,'bottom_collision'
131,0,0,5,-2,1,2,'bottom_collision'
131,1,0,5,3,0,2,'bottom_collision'
131,1,0,3,2,0,3,'bottom_collision'
131,17,11,-125,-6,-25,-1,'bottom_collision'
131,33,5,-141,2,2,1,'bottom_collision'
131,16,-6,-58,17,-5,4,'bottom_collision'
131,18,1,-65,3,-9,4,'bottom_collision'
132,18,-1,-66,13,-11,4,'bottom_obstruction'
132,12,-5,-45,9,7,4,'bottom_obstruction'
132,18,-2,-65,26,-3,7,'bottom_obstruction'
132,6,-10,-13,7,4,2,'bottom_obstruction'
132,-7,-6,4,3,-6,2,'bottom_obstruction'
132,0,-7,-13,9,0,2,'bottom_obstruction'
132,8,-11,-7,13,12,3,'bottom_obstruction'
132,1,-4,2,0,3,1,'bottom_obstruction'
132,305,-30,-2303,225,-125,88,'bottom_obstruction'
132,128,54,-68,-88,96,-8,'bottom_obstruction'
132,99,34,32,-39,160,1,'bottom_obstruction'
132,85,-1,-14,1,123,2,'bottom_obstruction'
132,60,-19,13,23,77,1,'bottom_obstruction'
132,41,-31,6,44,53,2,'bottom_obstruction'
132,27,-31,4,41,34,2,'bottom_obstruction'
133,0,-2,-2,3,2,2,'bottom_collision'
133,3,1,-7,-7,6,2,'bottom_collision'
133,3,1,-2,-5,4,0,'bottom_collision'
133,4,1,6,-4,6,2,'bottom_collision'
133,14,7,-45,-13,-16,-4,'bottom_collision'
133,12,5,-42,-8,-13,-3,'bottom_collision'
133,13,8,-63,-13,-9,-1,'bottom_collision'
133,6,9,-58,-18,-22,-4,'bottom_collision'
133,0,0,-149,12,-12,6,'bottom_collision'
133,7,3,-160,10,4,4,'bottom_collision'
133,6,1,-159,9,4,2,'bottom_collision'
133,34,2,-488,107,-27,21,'bottom_collision'
133,88,4,-1120,283,-89,47,'bottom_collision'
133,156,3,-1995,531,-174,67,'bottom_collision'
133,191,88,-2460,462,-244,71,'bottom_collision'
134,5,1,-10,-5,2,0,'bottom_collision'
134,16,4,-44,-2,-2,-1,'bottom_collision'
134,14,4,-54,-5,-7,1,'bottom_collision'
134,12,5,-53,-6,-6,2,'bottom_collision'
134,11,5,-39,-4,-7,1,'bottom_collision'
134,10,2,-41,-1,-11,2,'bottom_collision'
134,10,4,-30,-1,-11,1,'bottom_collision'
134,10,2,-47,3,-11,2,'bottom_collision'
134,8,13,-178,-17,10,2,'bottom_collision'
134,38,26,-349,21,39,11,'bottom_collision'
134,129,49,-969,155,103,38,'bottom_collision'
134,212,65,-1654,306,118,62,'bottom_collision'
134,260,107,-2306,377,40,45,'bottom_collision'
134,273,199,-2718,258,-54,46,'bottom_collision'
134,317,242,-2950,231,-25,16,'bottom_collision'
135,-1,2,-2,4,-6,3,'bottom_collision'
135,-2,2,-6,1,-8,2,'bottom_collision'
135,0,0,-9,4,-4,1,'bottom_collision'
135,-1,2,-13,4,-4,4,'bottom_collision'
135,1,0,5,7,0,2,'bottom_collision'
135,-1,1,-10,2,-3,4,'bottom_collision'
135,1,1,4,4,0,2,'bottom_collision'
135,1,1,-9,3,0,2,'bottom_collision'
135,7,0,-51,27,-17,13,'bottom_collision'
135,7,0,-58,24,-19,6,'bottom_collision'
135,7,3,-48,20,-14,7,'bottom_collision'
135,8,3,-40,15,-15,4,'bottom_collision'
135,7,3,-35,20,-13,7,'bottom_collision'
135,9,5,-45,14,-15,6,'bottom_collision'
135,7,1,-33,19,-15,4,'bottom_collision'
136,1,0,11,-1,9,1,'bottom_collision'
136,0,0,-4,-4,4,2,'bottom_collision'
136,-1,-1,7,-1,2,2,'bottom_collision'
136,-2,1,-5,-5,-3,2,'bottom_collision'
136,0,0,2,-3,3,2,'bottom_collision'
136,0,1,2,-4,3,1,'bottom_collision'
136,0,0,1,-4,1,2,'bottom_collision'
136,-62,30,-48,-40,-87,0,'bottom_collision'
136,-36,24,-25,-35,-40,3,'bottom_collision'
136,-43,25,-6,-38,-48,1,'bottom_collision'
136,-14,13,-18,-21,-9,0,'bottom_collision'
136,-4,10,-20,-16,9,2,'bottom_collision'
136,-22,19,10,-46,-28,4,'bottom_collision'
136,-14,13,-20,-27,-10,1,'bottom_collision'
136,0,-1,-5,-10,13,1,'bottom_collision'
137,-4,10,-20,-16,9,2,'bottom_collision'
137,-22,19,10,-46,-28,4,'bottom_collision'
137,-14,13,-20,-27,-10,1,'bottom_collision'
137,0,-1,-5,-10,13,1,'bottom_collision'
137,-2,-1,-6,-5,4,2,'bottom_collision'
137,-1,-2,-16,-4,1,2,'bottom_collision'
137,-2,-3,-6,-4,1,2,'bottom_collision'
137,-1,-3,-11,-4,3,1,'bottom_collision'
137,5,-18,-138,26,15,-7,'bottom_collision'
137,5,-19,-140,27,16,-7,'bottom_collision'
137,5,-18,-140,27,16,-7,'bottom_collision'
137,4,-18,-138,26,15,-7,'bottom_collision'
137,4,-18,-138,26,15,-7,'bottom_collision'
137,4,-18,-139,26,15,-7,'bottom_collision'
137,5,-18,-138,26,16,-7,'bottom_collision'
138,-1,0,-6,2,2,3,'bottom_collision'
138,-2,3,-3,2,-8,4,'bottom_collision'
138,-2,-1,-4,8,-10,4,'bottom_collision'
138,1,0,-7,3,-4,9,'bottom_collision'
138,3,1,-10,5,2,3,'bottom_collision'
138,2,4,-45,-5,-25,-3,'bottom_collision'
138,5,4,-31,2,-34,-2,'bottom_collision'
138,7,4,-32,6,-28,1,'bottom_collision'
138,4,1,-41,7,-33,0,'bottom_collision'
138,2,0,-30,11,-31,6,'bottom_collision'
138,6,0,-35,11,-27,0,'bottom_collision'
138,6,2,-29,10,-22,6,'bottom_collision'
138,0,0,1,-2,4,2,'bottom_collision'
138,-2,1,17,-2,-1,2,'bottom_collision'
138,1,-1,-10,-1,1,1,'bottom_collision'
139,-2,0,-7,-5,-1,1,'bottom_collision'
139,0,0,2,-3,3,1,'bottom_collision'
139,-2,2,10,-6,1,2,'bottom_collision'
139,11,0,-45,12,-7,4,'bottom_collision'
139,0,-1,-37,-9,-4,3,'bottom_collision'
139,-3,-1,-2,-6,-1,1,'bottom_collision'
139,5,-6,-18,1,9,2,'bottom_collision'
139,5,-5,-14,1,10,1,'bottom_collision'
139,-4,-1,0,-3,0,2,'bottom_collision'
139,-5,-1,-7,-5,-5,2,'bottom_collision'
139,0,-2,-13,-5,5,2,'bottom_collision'
139,3,-16,-185,9,22,-5,'bottom_collision'
139,3,-16,-178,9,11,-5,'bottom_collision'
139,3,-14,-144,17,19,-3,'bottom_collision'
139,3,-15,-150,10,15,-6,'bottom_collision'
140,1,1,-14,4,-3,3,'bottom_collision'
140,1,1,-4,6,-1,3,'bottom_collision'
140,0,1,-1,7,0,8,'bottom_collision'
140,0,1,-11,6,-2,4,'bottom_collision'
140,1,2,-2,1,-2,2,'bottom_collision'
140,1,-1,-4,8,2,4,'bottom_collision'
140,-1,-1,-6,6,-3,4,'bottom_collision'
140,9,3,-28,-1,-16,-2,'bottom_collision'
140,10,5,-45,0,-13,1,'bottom_collision'
140,10,4,-31,-1,-12,1,'bottom_collision'
140,10,3,-38,3,-11,1,'bottom_collision'
140,8,5,-27,-1,-16,2,'bottom_collision'
140,10,1,-31,8,-7,6,'bottom_collision'
140,9,3,-16,0,-6,0,'bottom_collision'
140,-1,1,-3,-1,0,2,'bottom_collision'
141,8,5,-24,1,-1,3,'bottom_collision'
141,9,1,-12,5,4,3,'bottom_collision'
141,6,-9,-17,13,19,-2,'bottom_collision'
141,4,-5,-6,2,17,1,'bottom_collision'
141,-5,-2,2,-5,-3,1,'bottom_collision'
141,4,-5,-6,2,17,1,'bottom_collision'
141,0,-3,0,-2,4,2,'bottom_collision'
141,-1,3,-10,-14,6,1,'bottom_collision'
141,7,5,-21,-18,14,2,'bottom_collision'
141,7,1,-17,-8,16,1,'bottom_collision'
141,7,-16,-138,29,23,-3,'bottom_collision'
141,6,-15,-131,28,21,-4,'bottom_collision'
141,6,-15,-128,29,18,-2,'bottom_collision'
141,6,-16,-133,32,19,0,'bottom_collision'
141,6,-16,-133,32,19,0,'bottom_collision'
142,-1,-1,-1,-1,5,3,'bottom_collision'
142,-4,-1,0,1,0,3,'bottom_collision'
142,-1,0,1,-1,2,1,'bottom_collision'
142,1,0,-3,2,5,4,'bottom_collision'
142,-2,1,-4,1,-3,4,'bottom_collision'
142,-1,-2,-9,3,-1,3,'bottom_collision'
142,4,1,-45,10,-21,7,'bottom_collision'
142,4,-2,-38,14,-26,4,'bottom_collision'
142,0,-5,-49,21,-34,8,'bottom_collision'
142,-1,-7,-42,23,-32,7,'bottom_collision'
142,1,-6,-21,21,-31,7,'bottom_collision'
142,10,-2,-27,11,-4,5,'bottom_collision'
142,7,1,-40,5,-14,5,'bottom_collision'
142,9,-1,-35,10,-7,7,'bottom_collision'
142,12,0,-34,6,0,6,'bottom_collision'
143,3,-1,-7,7,6,5,'bottom_collision'
143,3,4,-45,-1,-21,2,'bottom_collision'
143,8,7,-58,-3,-28,0,'bottom_collision'
143,11,6,-35,-3,-14,-2,'bottom_collision'
143,12,4,-56,-2,-12,0,'bottom_collision'
143,11,3,-46,4,-7,4,'bottom_collision'
143,24,6,-40,-4,20,4,'bottom_collision'
143,20,5,-39,-5,16,2,'bottom_collision'
143,19,3,-40,0,18,5,'bottom_collision'
143,18,1,-34,2,18,5,'bottom_collision'
143,-12,4,-23,15,43,31,'bottom_collision'
143,35,-32,-1,115,-23,22,'bottom_collision'
143,25,-29,1,49,8,7,'bottom_collision'
143,-8,2,-12,-8,-11,2,'bottom_collision'
143,-4,0,-6,-2,-2,2,'bottom_collision'
144,-4,0,-2,0,-3,1,'bottom_obstruction'
144,-2,-1,0,0,1,3,'bottom_obstruction'
144,-2,-1,-3,0,4,2,'bottom_obstruction'
144,-10,-2,-33,-7,17,4,'bottom_obstruction'
144,-12,1,-35,-8,14,4,'bottom_obstruction'
144,-12,-1,-39,-9,8,5,'bottom_obstruction'
144,-12,0,-42,-10,12,5,'bottom_obstruction'
144,-15,0,-26,-12,7,5,'bottom_obstruction'
144,-12,-4,-20,-4,11,5,'bottom_obstruction'
144,-13,-1,-30,-10,12,6,'bottom_obstruction'
144,-203,-57,-771,138,-188,-9,'bottom_obstruction'
144,-241,-72,-996,174,-171,-20,'bottom_obstruction'
144,-254,-76,-1358,170,-44,-20,'bottom_obstruction'
144,-253,-69,-1582,136,48,-27,'bottom_obstruction'
144,-261,-65,-1615,106,58,-36,'bottom_obstruction'
145,1,-1,-2,5,1,3,'bottom_collision'
145,-2,2,14,0,-3,3,'bottom_collision'
145,-3,-1,-10,3,2,2,'bottom_collision'
145,-3,-2,-6,4,7,1,'bottom_collision'
145,-4,0,-16,0,0,2,'bottom_collision'
145,-4,-1,-18,1,3,1,'bottom_collision'
145,-4,1,4,-3,2,4,'bottom_collision'
145,-2,0,-12,-2,4,4,'bottom_collision'
145,-3,2,2,-4,2,3,'bottom_collision'
145,-1,0,-11,-1,8,3,'bottom_collision'
145,-2,-1,-7,-1,6,3,'bottom_collision'
145,-10,-4,-37,-1,13,1,'bottom_collision'
145,-11,-4,-31,0,10,0,'bottom_collision'
145,-11,-2,-28,-5,12,0,'bottom_collision'
145,-11,-6,-38,0,14,1,'bottom_collision'
146,-5,-1,-16,-3,-7,3,'bottom_collision'
146,-2,1,7,0,2,1,'bottom_collision'
146,-132,-48,-496,63,-110,-1,'bottom_collision'
146,-101,-47,-445,80,-72,-7,'bottom_collision'
146,-79,-43,-417,79,-20,-11,'bottom_collision'
